0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.361741703243284,0.699440340426314,-1.73749227684045,0.647415088905706,-0.706209856100418,-1.17600812185986,0.44181945507453,1.21900668839788,0.0476529270071397,-0.0400182314516488,0.608262101378703,1.43925787589712,-0.568054985800729,0.443147921770106,1.30059531031118,1.43995207982576,0.278329194982805,-0.188451833499716,-1.09715672360456,0.460430816305414,-0.427719625505568,-0.895814028650623,-0.0275907231974129,0.119828446703271,-0.0753186502485673
-1.57385690236,-1.39670189056776,-1.37229802612205,1.06442177762322,-0.139679394585115,-0.578531136666383,-0.368952611736755,-0.512713675186481,-0.371974072013535,1.22619202552546,1.17304864699489,0.539407147287819,0.005796953251939,0.166555240790378,1.50410567101777,0.528990298370269,1.20152367675562,0.893394299895168,0.613118807550986,-0.57586612525423,-1.91721142774001,0.0554550707668151,-0.473018716711928,-1.61138362571258,-0.675484546984741
-1.72000666632002,-1.39700693386613,-1.38383350858786,-0.0957240771343172,0.0223269882521064,0.250625308320498,0.727600938772375,2.2446053679435,-1.12193324352274,1.38508220537926,-1.4440826741018,0.584354355234189,1.17376945112111,1.87543645023159,-0.0095122023771691,0.91435240074331,2.35944758936123,-0.162403040259389,0.140534526899564,0.162427241380409,-0.409507909296335,-0.451757773805099,-1.91145189863518,-0.240883757819318,-3.08437546914654
-0.117445712294605,-0.520113776734194,-0.215623666405122,-0.384930179455406,-0.728404866394173,-1.11419306986822,-1.35023914762385,-0.636527547479301,-0.0931344193610711,-0.17066517125421,0.176657619594042,-0.94809270029106,0.0434044364451728,-0.411155377769542,0.87424882932918,-0.440611376666222,0.748013903377073,1.7967272308117,0.224008339522428,0.91829248134801,-0.299243993426271,0.393930883439761,0.682093054001766,-1.18057819110997,-0.829079853706851
-0.164964000845702,-0.372162037635842,-1.10284388562962,-0.979686702882725,-0.950027698705123,-0.481098040812942,-1.12111465429117,2.28762799422246,1.71976201368995,0.764526030427227,2.0899380798367,-0.407627962080791,0.241853989568896,-1.4673104710111,1.66555974096051,-1.05708229240248,-0.709550551621701,-2.87054473286709,0.882592062766079,0.157110773540917,0.222072516139969,-0.0887317110004401,-0.293255557176525,-1.36785251731676,-0.574185623040378
0.0243845866819292,-0.167157410895116,1.7436065256207,0.630361650312332,-1.38139961056437,-0.387002834742403,-1.03367482894866,-1.41842146542803,-1.71525214177659,-2.25368137656373,0.316063640616902,-0.248382743510587,0.861364806980156,0.429723810428337,0.877862074069788,0.0225189921741391,0.152596720280771,-1.23024491562571,0.961255038495672,0.211291448108912,-0.106767973486346,1.43759030800595,0.984939289818936,-0.294050246331649,0.331776172753139
1.36153113704763,-1.47187374945718,0.0755545218077486,-0.731241067836513,-1.72356947660605,-1.22349106426752,-0.0308241790191255,0.360707649683604,0.527867416925869,0.920862531021601,0.953886239292508,-1.8703083178081,0.481358065161467,-0.576636504224059,1.18957535606188,-0.741957633408389,0.0667531897213411,-0.457773646830926,-0.0157789672481524,1.17720926499142,-0.395155369672586,1.08544623027285,-0.2531800740942,-0.850411794716014,-0.830825408286451
-2.20073791303721,-0.742454750143978,-0.668817129499823,-1.27124298806666,0.508718548859665,0.680256951505061,1.05635548382596,-0.322328490890069,1.07735988637348,0.921066714671043,1.9219384243658,0.531510958621624,1.31138166078936,-0.303360483609836,-0.757989471565383,1.18987258908941,-0.533359660496788,-0.268957826404321,-0.758435880590053,-0.81940677488615,0.245121208514324,-2.6718222425852,-0.913524340807883,-0.842911059424664,-1.33599242209708
-0.336089785960143,-1.37445293463746,1.05931556165359,-0.288032125091535,-1.33866940079492,-1.53823934583692,-0.384681042314623,-0.778231749367002,-0.674868645257544,-1.21881095485129,-2.34067992429974,-0.516099983753715,-0.238924406481066,-1.82469099698753,-1.95353574036529,-0.941020274423678,0.224496814096271,0.0608436233543168,0.375092719983355,-0.465050346982739,0.312073292983369,0.671567691768616,0.625482539669468,1.5597063758618,-0.611579136217153
-0.180579390771322,0.911551910271031,-0.125866612984481,1.11917601196073,2.15425293474714,0.793554667379179,1.625893394841,0.372597041959838,-0.709801235009358,-0.783294888083702,-0.703053135714024,1.70859348614138,0.0633360075595943,-0.655406032336283,-0.900933859137495,-0.768547274264182,-1.05894523697501,-1.76735420764194,-2.15421712667463,0.324975317221584,0.491938864616484,0.226283996727518,0.0987928945115641,-0.145317075710575,0.963960991114314
-2.00701038647985,-0.191457523231602,-0.049306182411783,-0.673605886610534,-0.0807142147247571,0.203489515280406,0.368803388963491,0.846666611637965,-0.0437421815537736,1.02925239010072,-0.655350078106401,1.85398915197345,2.28942795680984,0.654548373524457,-0.614272621592348,0.428656462777026,0.0773964292248063,-0.068504764379203,-0.228103036418743,-0.868029323980015,-1.06976774500783,-0.307746843360481,-1.00842425480408,-1.58755750200639,-1.17745213617665
-0.575315955551753,-0.407484344815656,0.439602055964712,0.49652802048788,1.25776338779401,-0.263201333789264,0.809220185384006,0.42667455270164,0.425795149053951,0.50946794187099,-0.114964159011224,0.290117481139742,-1.21456270630816,-0.353691504446291,-0.0217761404539219,-0.58520396120673,0.0630200330574666,-1.1423080080291,-1.56483759511506,-0.48411477420863,-0.671742006817478,-0.509121048317148,0.192978546251774,0.259164817965382,-0.384595108696001
-0.639486594336874,-0.842279008770742,-0.209514124604852,-0.235221648892429,-0.507578511815354,-0.267619778335836,-1.40391669868032,0.41985802803312,-0.122587608886546,-0.84132711151432,1.08135597576003,1.59582840415046,2.71919789312394,0.326353145308968,0.094775453882862,0.664106995820969,0.626602923136234,0.461236433000899,0.640278595036202,0.237862942168321,-0.624622059001278,-1.556324828816,-1.45734897108083,-0.084363194056123,-0.2265337939571
-0.357551742239193,-0.187782910791054,-0.707535200056662,-1.43726944436785,-0.693741848121394,-1.59914416773642,-0.532763426430292,-1.03003288986191,-1.35594037194736,-0.359705161430357,-0.356775804481741,-0.691187721387424,-0.716483011937084,-0.825965953197233,-0.326191291568243,0.162278534169487,0.428790620005587,0.177827963404641,0.72845057930133,0.433535202141112,0.16974430709471,-0.0870282507995858,0.795860885277064,-0.355413591369249,-0.0570325258405136
-0.437620861570238,1.13833899699889,1.61268237694785,0.0458831768148782,1.06438311137378,0.733125885762412,0.270044637306985,0.761483450555405,0.358965623219224,-1.12173469733277,0.459421683687508,-0.377596570164525,-1.15508808418281,1.09721072067132,-2.35861869451748,-0.856334314475993,-1.0999509061242,-1.51243070157992,0.262531608657301,-0.926507202618919,-0.434300222801518,0.31015209093675,-0.0540660604879826,1.08433242355176,1.56330369053893
0.0311722830781732,-1.08440700829647,1.24231012942944,0.084774181729972,-1.15262036039195,0.45302202681903,0.695181777919841,1.75383990047215,0.165502562614638,-0.736625589235483,1.51061649381154,1.0156638371248,0.567320644706976,1.22318161853683,-1.670381318468,-1.47569288309242,1.30890377563303,-0.670226514006666,0.282270720445924,-1.94945159590182,-2.62597250643401,-0.513994364448602,0.559677411456576,0.244848641548007,-0.236412789399265
0.872971589410134,0.0238824133872858,-0.532906686103505,-0.572393755134748,-0.879283287604497,-0.697246253354922,-0.376564402971155,0.148964908931927,0.0437686130020425,0.320908192462928,-0.150173970720799,-0.197138611819264,0.991629162257557,-0.0841442057489242,-0.526022895104903,0.721072753754025,1.65849198709524,-1.04853813420828,0.90039869176746,-0.301143283332629,0.30891551298179,-0.31918823827876,0.108857971193831,-0.390773785515005,-0.0034548332931507
-0.0418767760594894,0.595691217400079,1.72536399041193,-1.37720172319201,-0.834600821552357,-0.384335969914512,-0.0908415230127012,0.3189274326485,-0.490321958301114,0.21926648821045,-0.813280116753165,1.14071970689521,-2.24129367022522,1.30832756862324,-0.171220846658101,0.0019728622545854,-1.66578399856053,1.6109720027374,0.0187410353465877,0.535218429424483,1.74903577405955,1.50097110708683,0.357175656805919,0.232769888196316,0.638883214921744
